SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,
seq_600_91,179700,2895900,87555,967400,4813,141000,6157,96800,5639,103000,
seq_600_92,179700,2866900,87696,925700,4813,137600,6161,94600,6088,111400,
seq_600_93,179700,2907500,89816,943100,4800,140500,6187,92100,6387,111600,
seq_600_94,179700,2876400,91816,965800,4806,142000,5984,96200,6494,104400,
seq_600_95,179700,2923200,92789,973300,4789,139500,5757,91300,6007,108800,
seq_600_96,179700,3023800,84347,890100,4803,152600,5607,92500,6243,110300,
seq_600_97,179700,2911600,88007,924400,4759,144200,5887,92200,6397,111400,
seq_600_98,179700,2830300,88450,933100,4804,136100,5474,88200,5574,102700,
seq_600_99,179700,2867800,89538,940000,4795,140500,6062,88600,5899,106500,
seq_650_0,210925,3427600,105114,1103100,5236,147700,6664,106700,6178,115800,
seq_650_1,210925,3537900,102753,1081100,5261,165800,6183,102600,7035,123000,
seq_650_2,210925,3438400,103745,1087100,5273,150200,7066,106600,6010,110700,
seq_650_3,210925,3417900,104309,1093400,5256,147600,6897,103000,6704,126700,
seq_650_4,210925,3414500,108293,1136900,5246,149400,6739,99100,6411,119500,
seq_650_5,210925,3507600,105362,1115700,5268,149500,6875,114000,6519,118900,
seq_650_6,210925,3421100,103161,1087100,5270,151000,6251,101700,6281,117500,
seq_650_7,210925,3551900,102300,1072600,5306,165000,5939,97200,6120,118600,
seq_650_8,210925,3440100,104629,1099000,5275,147100,6762,111400,6127,110800,
seq_650_9,210925,3523000,108928,1141100,5260,151300,6359,104900,6217,118900,
seq_650_10,210925,3461300,109428,1148900,5251,147500,8942,133400,7330,124000,
seq_650_11,210925,3538100,103157,1082300,5271,166700,6532,98400,6085,119200,
seq_650_12,210925,3408300,107658,1128500,5261,148100,6347,96200,6067,114800,
seq_650_13,210925,3456800,105796,1113300,5252,167500,7149,113300,6292,116600,
seq_650_14,210925,3413400,112517,1176600,5267,149800,6459,99400,6302,120400,
seq_650_15,210925,3437800,106204,1159100,5273,163900,7352,117100,7123,118700,
seq_650_16,210925,3382500,103268,1084300,5274,148600,6338,99700,5941,115400,
seq_650_17,210925,3403400,105195,1103600,5249,152900,7134,100100,6562,114500,
seq_650_18,210925,3382600,102725,1077200,5270,148900,6550,101700,7111,121300,
seq_650_19,210925,3369500,100799,1030700,5250,145700,6261,93200,6799,120000,
seq_650_20,210925,4386100,102985,1094000,5245,147200,6411,100500,6001,109900,
seq_650_21,210925,3302400,104683,1071600,5276,144900,6541,101100,6170,108800,
seq_650_22,210925,3910500,100844,1031300,5276,144600,6286,99500,7408,117900,
seq_650_23,210925,3439700,106231,1085100,5278,150800,6356,99800,6808,115900,
seq_650_24,210925,3366000,106219,1086700,5256,179700,6155,99200,7025,118700,
seq_650_25,210925,3357200,103833,1060800,5223,143100,6520,99300,6388,115400,
seq_650_26,210925,3605200,104055,1064800,5281,148400,7955,212300,6867,120200,
seq_650_27,210925,3324200,106177,1084300,5259,145800,6652,101100,6690,119300,
seq_650_28,210925,3416500,103835,1061000,5295,148100,7464,103300,6336,113300,
seq_650_29,210925,3382900,107545,1100200,5278,425600,6753,106000,6472,110400,
seq_650_30,210925,3411400,104852,1074100,5230,145600,6628,100900,6802,122400,
seq_650_31,210925,3477100,109022,1115700,5294,148900,6727,96500,6226,112800,
seq_650_32,210925,3483700,107414,1131000,5292,147600,7261,115400,6479,118800,
seq_650_33,210925,3493200,109867,1162800,5269,152900,6158,97700,6091,117200,
seq_650_34,210925,3488600,108544,1140200,5282,146900,6061,100600,6676,115200,
seq_650_35,210925,3462000,105710,1111400,5271,149700,7265,103400,6746,120700,
seq_650_36,210925,3375100,100908,1112900,5272,148400,6265,103400,6097,114200,
seq_650_37,210925,3415200,102011,1068900,5284,147200,5821,93700,6843,123900,
seq_650_38,210925,3413900,105138,1101700,5266,151000,6671,98200,6427,113800,
seq_650_39,210925,3401400,105584,1107700,5269,148800,6124,97800,6584,116700,
seq_650_40,210925,3387300,100343,1054700,5270,148700,6739,113200,6629,117500,
seq_650_41,210925,3385300,103339,1088200,5258,151800,6727,95100,6373,117600,
seq_650_42,210925,3421500,107976,1134600,5267,150200,6294,97500,5917,114300,
seq_650_43,210925,3442600,106914,1122500,5274,148700,6770,108500,6903,126600,
seq_650_44,210925,3377600,101259,1063300,5295,146300,6286,103600,6861,111700,
seq_650_45,210925,3549000,104892,1099000,5274,440600,6638,102600,6148,114000,
seq_650_46,210925,3305300,103087,1058700,5249,144000,6516,106100,6922,118000,
seq_650_47,210925,3641800,106752,1094500,5252,146400,6229,104000,6740,114800,
seq_650_48,210925,3345600,106631,1091800,5267,146900,6617,97400,6935,113400,
seq_650_49,210925,3388500,106047,1153000,5280,143500,7290,102200,6776,111400,
seq_650_50,210925,3359400,105886,1087000,5251,142600,6046,98400,5998,107800,
seq_650_51,210925,3318600,105790,1096700,5290,144500,6304,134400,6520,116400,
seq_650_52,210925,3341700,104509,1073700,5264,143800,6541,101500,7067,159700,
seq_650_53,210925,3306900,107042,1098600,5259,143100,7921,111600,6161,107800,
seq_650_54,210925,3520400,107537,1104900,5251,150100,6555,101000,7321,116900,
seq_650_55,210925,3289000,102447,1061200,5225,146700,6827,97300,6369,112100,
seq_650_56,210925,3679400,103636,1149700,5263,197100,6589,185400,6394,169700,
seq_650_57,210925,3559100,102955,1061600,5276,148100,6519,99700,6287,115200,
seq_650_58,210925,3429600,108014,1145000,5266,148700,6893,104800,6578,115100,
seq_650_59,210925,3339400,105600,1121000,5270,151100,7344,112200,6518,116700,
seq_650_60,210925,3293700,98992,1051400,5285,163200,6480,109900,6254,113300,
seq_650_61,210925,3403200,105566,1106000,5255,430300,6859,111100,6406,112600,
seq_650_62,210925,3590600,107218,1128800,5284,164200,6238,102400,6807,124000,
seq_650_63,210925,3521400,100894,1071600,5282,148600,6515,100500,5868,109100,
seq_650_64,210925,3441300,107384,1128100,5277,147400,6199,103200,6155,113300,
seq_650_65,210925,3720400,107074,1121400,5268,168000,6589,101900,6824,126500,
seq_650_66,210925,3451300,104887,1104200,5274,149200,6396,105500,6239,108000,
seq_650_67,210925,3420500,106434,1117800,5267,160200,6532,93100,6451,112900,
seq_650_68,210925,3487500,103278,1084300,5261,150500,6723,109600,6570,114700,
seq_650_69,210925,3418700,107322,1134400,5273,147600,6631,99600,6464,113600,
seq_650_70,210925,3419600,106542,1137600,5289,203400,7227,109400,6217,113300,
seq_650_71,210925,3399000,105961,1112800,5306,147600,6325,107500,6987,118700,
seq_650_72,210925,3554300,107469,1126800,5275,150800,6840,97100,5912,140900,
seq_650_73,210925,3273200,102271,1049900,5296,146400,6372,99700,6664,116700,
seq_650_74,210925,3979000,107195,1096000,5261,143900,6660,98900,6121,107400,
seq_650_75,210925,3370400,106629,1136600,5270,144400,6610,99000,6255,108600,
seq_650_76,210925,3342800,100163,1024600,5238,146400,6600,96600,5764,108400,
seq_650_77,210925,3417600,107184,1094100,5283,147300,6411,98600,6541,114400,
seq_650_78,210925,3321000,103973,1105200,5247,147100,7196,110800,6457,111200,
seq_650_79,210925,3410000,106942,1092000,5240,147000,6278,100000,6970,119000,
seq_650_80,210925,3337600,110119,1125700,5262,145000,6869,104200,6234,113800,
seq_650_81,210925,3462100,105895,1116700,5280,143700,6901,105800,6398,111400,
seq_650_82,210925,3540500,109422,1116300,5296,146600,5815,92700,6798,114400,
seq_650_83,210925,3417100,103046,1056800,5260,148600,6498,102500,6350,117100,
seq_650_84,210925,3338200,104181,1065300,5283,146600,6248,96900,5900,109400,
seq_650_85,210925,3547500,103967,1067800,5288,148100,6786,102300,6109,115600,
seq_650_86,210925,3334700,103840,1067200,5285,236100,7235,111400,6493,115700,
seq_650_87,210925,3463800,103196,1136700,5269,144900,6024,91000,7015,120600,
seq_650_88,210925,3399500,108951,1151200,5266,146000,6247,98900,6802,114700,
seq_650_89,210925,3256100,101156,1035400,5282,145400,6761,106200,6229,106900,
seq_650_90,210925,3346200,106225,1122500,5287,147000,6489,101600,6417,114900,
seq_650_91,210925,3307600,103766,1059700,5243,146700,6739,105700,6668,117500,
seq_650_92,210925,3517100,106175,1087000,5261,148400,6509,101300,6156,111100,
seq_650_93,210925,3388900,110778,1130300,5269,145900,7334,100900,6312,112000,
seq_650_94,210925,3336500,105025,1227500,5282,151100,6922,105000,6452,125000,
seq_650_95,210925,3404500,106891,1121000,5250,148600,6080,96100,6354,118400,
seq_650_96,210925,3607600,101568,1041500,5290,148900,6307,95900,6951,116800,
seq_650_97,210925,3342300,101404,1036600,5253,146700,6072,99500,6562,109400,
seq_650_98,210925,3404600,104666,1069800,5267,146300,7957,110600,6649,117700,
seq_650_99,210925,3893600,105522,1079700,5274,146500,6667,97500,7045,112500,
seq_700_0,244650,4270500,123184,1291000,5734,181800,8108,119900,7241,131400,
seq_700_1,244650,4034100,125550,1313900,5766,167300,7436,111200,7199,122300,
seq_700_2,244650,4106200,120381,1260700,5730,180700,6944,111400,6778,124800,
seq_700_3,244650,4015900,127821,1337300,5763,165600,7675,122200,7885,136100,
seq_700_4,244650,3968400,117439,1230200,5754,162600,7834,115200,7006,124000,
seq_700_5,244650,4016600,125217,1312000,5762,162100,7256,117300,7365,132400,
seq_700_6,244650,4027700,124271,1303300,5764,162200,6619,111500,7933,140400,
seq_700_7,244650,4033100,125895,1371100,5741,173700,7360,110700,6825,123000,
seq_700_8,244650,3901700,123915,1297400,5742,162300,6724,114900,8295,142700,
seq_700_9,244650,4066300,130385,1372900,5746,167200,7336,114400,7690,134300,
seq_700_10,244650,3959100,115442,1209600,5756,165200,8504,133800,7104,131600,
seq_700_11,244650,4039000,115897,1215400,5735,179800,6510,108300,7022,120700,
seq_700_12,244650,3930500,121571,1242300,5751,157100,7031,110600,6416,116600,
seq_700_13,244650,4261900,118915,1302700,5770,160100,6986,107000,7866,141000,
seq_700_14,244650,3849900,121204,1269400,5744,158300,8148,127100,6969,128000,
seq_700_15,244650,4111100,123398,1336500,5763,163500,7304,108900,7935,136200,
seq_700_16,244650,4293700,118774,1212900,5742,162400,6591,99500,7035,118500,
seq_700_17,244650,4214300,128623,1435000,5741,212800,6989,108400,6727,122800,
seq_700_18,244650,3851300,123877,1264700,5759,160200,7391,108300,7654,124400,
seq_700_19,244650,3938500,126976,1295000,5763,160900,8517,129600,7790,139400,
seq_700_20,244650,4032200,123549,1265500,5747,191000,6797,103700,8173,139300,
seq_700_21,244650,4387400,123514,1265200,5740,159600,6846,108000,7470,135700,
seq_700_22,244650,3894300,123988,1354000,5778,443400,8037,118600,6782,123300,
seq_700_23,244650,3915100,120148,1269500,5745,162400,6630,105900,7301,130700,
seq_700_24,244650,4069500,126021,1325600,5718,180600,6887,111700,6720,123900,
seq_700_25,244650,4056300,121256,1269900,5716,178500,7152,117600,7289,127000,
seq_700_26,244650,4229200,125016,1309900,5756,181400,6985,114900,7062,125700,
seq_700_27,244650,4010200,125140,1310500,5736,165200,7003,109000,7475,127600,
seq_700_28,244650,4029200,123125,1289200,5762,162400,6639,108400,7859,130400,
seq_700_29,244650,3985000,120168,1260400,5763,161500,6989,106200,7592,126100,
seq_700_30,244650,4032100,119327,1250000,5751,162800,6942,119900,7319,134500,
seq_700_31,244650,4004800,120373,1260600,5765,164900,7460,114400,7414,135800,
seq_700_32,244650,4017900,126367,1335100,5748,161900,7244,110500,6763,116000,
seq_700_33,244650,4001500,117943,1238200,5735,165600,7342,114800,6939,125800,
seq_700_34,244650,3948800,121167,1269100,5753,162300,7257,121900,7409,119500,
seq_700_35,244650,3989300,119738,1253800,5762,162400,7152,117100,6704,121000,
seq_700_36,244650,3974300,123165,1258500,5753,164700,6676,103200,7029,123200,
seq_700_37,244650,3850300,120631,1231600,5755,160700,7590,118700,7073,120500,
seq_700_38,244650,3895000,124484,1272500,5762,161600,7207,101400,7918,132600,
seq_700_39,244650,3839900,117109,1394900,5725,163800,7547,113200,6965,120000,
seq_700_40,244650,3935500,120502,1230500,5742,157900,6683,107700,7504,126300,
seq_700_41,244650,3858100,118332,1290500,5784,161000,7189,115400,6894,115400,
seq_700_42,244650,3853900,120898,1234500,5771,157900,6821,104100,7746,123600,
seq_700_43,244650,3912600,123108,1346100,5743,158000,7478,108400,7242,123400,
seq_700_44,244650,3879000,119675,1222400,5762,159500,6753,104400,7286,126200,
seq_700_45,244650,3898000,123842,1470600,5782,166100,6671,106400,7641,137200,
seq_700_46,244650,3959900,119058,1222400,5734,162600,7432,113400,6951,124900,
seq_700_47,244650,3942400,122151,1579100,5754,161900,6836,124800,7260,233500,
seq_700_48,244650,4018800,123986,1305400,5760,159800,7511,116800,7071,133200,
seq_700_49,244650,4286000,115878,1666400,5763,161000,7158,110400,6848,123700,
seq_700_50,244650,3859700,122646,1252000,5746,157700,8697,129000,7667,129100,
seq_700_51,244650,4041500,121412,1280000,5726,416100,6860,101600,6839,115100,
seq_700_52,244650,3915200,123506,1262400,5705,157700,7033,113500,8148,137500,
seq_700_53,244650,4198500,122974,1834300,5736,160300,7566,120400,6742,124400,
seq_700_54,244650,3859900,123881,1275900,5737,160800,6524,105900,6905,124100,
seq_700_55,244650,3912000,121020,1304400,5757,159200,7376,114200,7090,126100,
seq_700_56,244650,3900300,123838,1264000,5754,160200,7166,112300,8877,128200,
seq_700_57,244650,3882100,122119,1247800,5736,160600,6775,106900,7358,125000,
seq_700_58,244650,3913800,121599,1242400,5754,156800,6938,182800,6821,122200,
seq_700_59,244650,3982200,124080,1269000,5733,160800,7293,109200,6820,123000,
seq_700_60,244650,3915400,120849,1303000,5760,162800,7030,113300,7750,135600,
seq_700_61,244650,3894200,124940,1366900,5752,161500,6648,106400,7310,124000,
seq_700_62,244650,4196300,128298,1313100,5752,158500,6784,106400,7032,121600,
seq_700_63,244650,3865400,119783,1270200,5734,161700,6962,102000,7374,127500,
seq_700_64,244650,4319600,122350,1252100,5721,161100,6878,107400,7122,125000,
seq_700_65,244650,3840400,121653,1385700,5738,164900,7721,114100,7693,121500,
seq_700_66,244650,3933800,125513,1287000,5716,158400,8212,114000,6810,115600,
seq_700_67,244650,3865500,118245,1217100,5755,162500,7322,113100,8160,132300,
seq_700_68,244650,4032200,122752,1253500,5740,160900,6997,108200,7178,122700,
seq_700_69,244650,3890600,124626,1316900,5756,159500,8007,114000,6905,119200,
seq_700_70,244650,3858600,122192,1247900,5762,158100,6786,106000,6972,125600,
seq_700_71,244650,3931000,120092,1272300,5764,159400,6876,108700,7038,117500,
seq_700_72,244650,3923600,118192,1253700,5765,158400,7616,125100,7458,125000,
seq_700_73,244650,3914500,128843,1355200,5720,158800,6393,101400,7815,165400,
seq_700_74,244650,3829400,120167,1318700,5755,157900,7180,108300,7143,118200,
seq_700_75,244650,3890100,123008,1296600,5760,160800,7290,112600,7141,127400,
seq_700_76,244650,3866400,119898,1224500,5749,157200,7267,105700,7660,128600,
seq_700_77,244650,3955600,123780,1263800,5760,156400,6705,103800,7009,238700,
seq_700_78,244650,3867500,118795,1214300,5751,159200,6891,103600,7929,127000,
seq_700_79,244650,3900900,120589,1231500,5762,160000,7522,102800,6913,179100,
seq_700_80,244650,3839800,120306,1228900,5765,490700,6914,103100,7067,129000,
seq_700_81,244650,3852500,120546,1366500,5739,237700,7265,110700,7587,130200,
seq_700_82,244650,3907500,123514,1261600,5737,158700,7496,121100,7723,127900,
seq_700_83,244650,4042500,119285,1239900,5744,157300,7193,111700,6987,128300,
seq_700_84,244650,4013300,125079,1275900,5716,161500,6615,105400,6677,118700,
seq_700_85,244650,3964900,126271,1288900,5764,161200,7492,112100,7097,125200,
seq_700_86,244650,4343200,122178,1251600,5756,161100,8245,108000,6865,123100,
seq_700_87,244650,4001000,120700,1233300,5743,162100,6775,106700,6770,122600,
seq_700_88,244650,3950000,124050,1266200,5728,162100,7614,114100,6803,121200,
seq_700_89,244650,3889900,114771,1239000,5738,158400,6741,109100,7171,122200,
seq_700_90,244650,3952200,125234,1281000,5777,159200,7138,116800,7103,126100,
seq_700_91,244650,3921800,123202,1258700,5780,159600,6686,102300,7530,137900,
seq_700_92,244650,3894200,120893,1234300,5745,160100,7263,110500,7143,122900,
seq_700_93,244650,4009400,117368,1198800,5754,160700,7796,109500,7484,136200,
seq_700_94,244650,4017900,121497,1250300,5773,162100,7311,107700,7180,125200,
seq_700_95,244650,3885900,122805,1255900,5748,160600,7074,104300,6943,119800,
seq_700_96,244650,3910200,124998,1330100,5742,162900,6989,103300,6831,119300,
seq_700_97,244650,3950000,119255,1217900,5744,159900,7261,108100,6813,119400,
seq_700_98,244650,4148700,120503,1382100,5749,160900,7606,123100,7682,131600,
seq_700_99,244650,3883800,122920,1255600,5748,158200,6742,105500,7700,134900,
seq_750_0,280875,4686700,140792,1438800,6240,174300,8177,125700,7673,136500,
seq_750_1,280875,4506400,135979,1391000,6230,170300,7045,114300,7305,125900,
seq_750_2,280875,4824300,141387,1444200,6226,174600,7496,118700,7652,129800,
seq_750_3,280875,4456500,136714,1486600,6227,175700,7534,110600,8216,207600,
seq_750_4,280875,4458000,142693,1455300,6247,172600,7971,120800,7565,133600,
seq_750_5,280875,4809600,142765,1461100,6239,172300,8062,126100,8243,136300,
seq_750_6,280875,4452900,133958,1366800,6236,172900,7085,109800,7757,132200,
seq_750_7,280875,4637100,142363,1452600,6214,170900,7938,121900,7669,133500,
seq_750_8,280875,4741800,140010,1427300,6206,455600,7838,120700,7547,131000,
seq_750_9,280875,4743200,145191,1480700,6240,174500,7645,115600,7522,133100,
seq_750_10,280875,4542900,143773,1468000,6224,171600,7207,113500,7974,131300,
seq_750_11,280875,4530100,138437,1413500,6222,172900,8489,129100,8146,142700,
seq_750_12,280875,4594700,140879,1484000,6229,171800,7006,111900,7708,132800,
seq_750_13,280875,4499100,137362,1402000,6246,172000,8326,131100,8245,143400,
seq_750_14,280875,4809000,141010,1771700,6239,184900,7636,121600,7843,133500,
seq_750_15,280875,4473300,138293,1487400,6239,172000,7551,124000,7655,126800,
seq_750_16,280875,4604000,145765,1487100,6236,171900,8702,124500,7427,129400,
seq_750_17,280875,4582100,140031,1434800,6232,173000,8462,117700,7698,139000,
seq_750_18,280875,5006700,138115,1410600,6226,172000,7864,128400,8126,142500,
seq_750_19,280875,4570500,138982,1455200,6217,175100,7981,118800,8172,136500,
seq_750_20,280875,4578800,133571,1398900,6270,178200,8904,130900,8124,146000,
seq_750_21,280875,4619800,140354,1471300,6240,177600,7658,122000,8090,139200,
seq_750_22,280875,4705800,143419,1505500,6230,176900,7509,126700,8732,151500,
seq_750_23,280875,4639100,139424,1465100,6231,179500,8298,124900,7218,130600,
seq_750_24,280875,4562700,139340,1458900,6223,175700,7931,121000,7907,134100,
seq_750_25,280875,4580300,137536,1443200,6244,192500,7781,128600,7338,141500,
seq_750_26,280875,4604600,136394,1427200,6218,176500,7617,114600,7467,131900,
seq_750_27,280875,4795400,141462,1492400,6208,194100,7699,130600,7312,136800,
seq_750_28,280875,4607900,141930,1483100,6219,178500,7313,117100,7396,140500,
seq_750_29,280875,4555800,135098,1414500,6210,182100,8026,130300,7870,145500,
seq_750_30,280875,4440200,138541,1760100,6234,217200,7624,114600,7783,472200,
